entry_time,exit_time,signal,entry,exit,pnl,reason,bars_held
2025-01-29 17:00:00,2025-01-29 19:00:00,BUY,1.04254,1.0413492857142859,-114.30857142855899,Stop Loss,8
2025-01-29 17:15:00,2025-01-29 19:00:00,BUY,1.0422,1.04135,-80.75000000000165,Stop Loss,7
2025-01-29 19:30:00,2025-01-29 20:00:00,BUY,1.04226,1.0406710714285714,-130.29214285714195,Stop Loss,2
2025-01-29 19:45:00,2025-01-29 20:45:00,BUY,1.04159,1.0407864285714286,-61.07142857143088,Stop Loss,4
2025-01-29 20:30:00,2025-01-29 23:00:00,SELL,1.04095,1.0422535714285714,-88.64285714285548,Stop Loss,10
2025-01-29 21:30:00,2025-01-30 06:15:00,BUY,1.04166,1.0415192857142856,-9.709285714292415,Stop Loss,35
2025-01-29 21:45:00,2025-01-30 06:15:00,BUY,1.04178,1.0415171428571428,-18.137142857141296,Stop Loss,34
2025-01-29 22:00:00,2025-01-30 06:15:00,BUY,1.04161,1.0415228571428572,-6.012857142848382,Stop Loss,33
2025-01-29 22:45:00,2025-01-30 04:30:00,BUY,1.04206,1.0417907142857143,-23.6971428571362,Stop Loss,23
2025-01-29 23:00:00,2025-01-30 01:15:00,BUY,1.04192,1.0420078571428573,10.015714285732889,Stop Loss,9
2025-01-29 23:15:00,2025-01-30 01:00:00,BUY,1.04218,1.0421035714285714,-10.012142857166896,Stop Loss,7
2025-01-29 23:30:00,2025-01-30 01:00:00,BUY,1.0425200000000001,1.0422185714285714,-47.92714285715927,Stop Loss,6
2025-01-30 08:30:00,2025-01-30 09:00:00,SELL,1.04208,1.0406621428571428,209.8428571428563,Take Profit,2
2025-01-30 09:00:00,2025-01-30 11:15:00,SELL,1.04094,1.039197142857143,214.37142857141663,Take Profit,9
2025-01-30 09:15:00,2025-01-30 12:15:00,SELL,1.04081,1.0398978571428572,107.6328571428511,Stop Loss,12
2025-01-30 09:30:00,2025-01-30 12:15:00,SELL,1.0405,1.0399221428571428,66.45357142857632,Stop Loss,11
2025-01-30 09:45:00,2025-01-30 12:15:00,SELL,1.0407,1.0399135714285714,92.012142857137,Stop Loss,10
2025-01-30 10:00:00,2025-01-30 12:15:00,SELL,1.04068,1.03992,88.92000000001099,Stop Loss,9
2025-01-30 10:45:00,2025-01-30 12:15:00,SELL,1.04005,1.0399964285714287,5.732142857119316,Stop Loss,6
2025-01-30 11:15:00,2025-01-30 12:15:00,SELL,1.03943,1.0399942857142859,-60.37857142858005,Stop Loss,4
2025-01-30 11:45:00,2025-01-30 12:45:00,SELL,1.03916,1.0401871428571428,-112.98571428569383,Stop Loss,4
2025-01-30 12:00:00,2025-01-30 13:15:00,SELL,1.03938,1.0405725,-132.3674999999922,Stop Loss,5
2025-01-30 14:00:00,2025-01-30 14:45:00,BUY,1.04383,1.0420114285714286,-120.02571428571552,Stop Loss,3
2025-01-30 15:00:00,2025-01-30 16:45:00,BUY,1.04324,1.04202,-71.97999999999993,Stop Loss,7
2025-01-30 15:15:00,2025-01-30 16:45:00,BUY,1.04319,1.042017142857143,-68.02571428571102,Stop Loss,6
2025-01-30 17:15:00,2025-01-30 20:30:00,BUY,1.04152,1.0417492857142856,15.36214285713511,Stop Loss,13
2025-01-30 17:45:00,2025-01-30 20:30:00,BUY,1.04168,1.0420399999999999,31.31999999999269,Stop Loss,11
2025-01-30 18:00:00,2025-01-30 20:30:00,BUY,1.04196,1.0420957142857141,12.48571428569978,Stop Loss,10
2025-01-30 18:15:00,2025-01-30 20:30:00,BUY,1.0422,1.0421471428571427,-5.127142857157985,Stop Loss,9
2025-01-30 18:45:00,2025-01-30 20:30:00,BUY,1.04245,1.0422521428571427,-21.962142857167024,Stop Loss,7
2025-01-30 19:00:00,2025-01-30 20:30:00,BUY,1.04248,1.042337857142857,-17.62571428574322,Stop Loss,6
2025-01-30 19:15:00,2025-01-30 20:30:00,BUY,1.04256,1.0423935714285713,-22.467857142871587,Stop Loss,5
2025-01-30 20:00:00,2025-01-30 20:30:00,BUY,1.04272,1.0424985714285713,-35.65000000003948,Stop Loss,2
2025-01-30 20:15:00,2025-01-30 20:30:00,BUY,1.04303,1.042260714285714,-127.70142857144373,Stop Loss,1
2025-01-30 21:30:00,2025-01-30 23:30:00,SELL,1.03924,1.0395135714285715,-22.432857142866247,Stop Loss,8
2025-01-30 21:45:00,2025-01-30 23:30:00,SELL,1.03913,1.039507857142857,-30.984285714272804,Stop Loss,7
2025-01-30 22:15:00,2025-01-30 23:30:00,SELL,1.03857,1.039532142857143,-76.97142857143291,Stop Loss,5
2025-01-30 22:30:00,2025-01-30 23:45:00,SELL,1.03848,1.0397278571428572,-98.58071428571358,Stop Loss,5
2025-01-31 00:30:00,2025-01-31 01:30:00,SELL,1.03898,1.0391421428571428,-24.80785714284495,Stop Loss,4
2025-01-31 00:45:00,2025-01-31 01:30:00,SELL,1.03865,1.0391235714285714,-74.8242857142647,Stop Loss,3
2025-01-31 03:00:00,2025-01-31 06:15:00,SELL,1.03892,1.039042857142857,-17.322857142818556,Stop Loss,13
2025-01-31 03:45:00,2025-01-31 05:00:00,SELL,1.03848,1.039022857142857,-79.25714285711561,Stop Loss,5
2025-01-31 04:00:00,2025-01-31 06:30:00,SELL,1.03846,1.039117857142857,-101.96785714284174,Stop Loss,10
2025-01-31 09:15:00,2025-01-31 09:30:00,SELL,1.03674,1.0380278571428572,-121.05857142857433,Stop Loss,1
2025-01-31 10:45:00,2025-01-31 13:00:00,SELL,1.03762,1.038592857142857,-72.96428571428315,Stop Loss,9
2025-01-31 11:00:00,2025-01-31 13:00:00,SELL,1.03781,1.0385678571428572,-57.59714285715135,Stop Loss,8
2025-01-31 11:15:00,2025-01-31 13:00:00,SELL,1.03752,1.0385300000000002,-79.79000000001402,Stop Loss,7
2025-01-31 11:30:00,2025-01-31 12:15:00,SELL,1.03774,1.0384771428571429,-61.182857142849876,Stop Loss,3
2025-01-31 11:45:00,2025-01-31 12:15:00,SELL,1.03753,1.038485,-81.17500000000332,Stop Loss,2
2025-01-31 13:30:00,2025-01-31 15:00:00,SELL,1.03804,1.0360239285714286,195.55892857143743,Take Profit,6
2025-01-31 13:45:00,2025-01-31 14:45:00,SELL,1.03818,1.037765,41.91500000000548,Stop Loss,4
2025-01-31 14:00:00,2025-01-31 15:30:00,SELL,1.03698,1.0376857142857143,-67.0428571428594,Stop Loss,6
2025-01-31 14:15:00,2025-01-31 15:30:00,SELL,1.03749,1.0377078571428573,-20.042857142868797,Stop Loss,5
2025-01-31 14:30:00,2025-01-31 15:30:00,SELL,1.03709,1.0377207142857143,-57.39499999999787,Stop Loss,4
2025-01-31 16:15:00,2025-01-31 17:00:00,SELL,1.03949,1.0410542857142857,-107.93571428571224,Stop Loss,3
2025-01-31 16:45:00,2025-01-31 17:00:00,BUY,1.03992,1.0427914285714284,195.25714285713215,Take Profit,1
2025-01-31 17:00:00,2025-01-31 17:45:00,BUY,1.04248,1.0417621428571429,-40.91785714286122,Stop Loss,3
2025-01-31 17:15:00,2025-01-31 18:15:00,BUY,1.04314,1.04095,-118.25999999999539,Stop Loss,4
2025-01-31 20:45:00,2025-01-31 21:15:00,SELL,1.03731,1.0366035714285715,40.26642857142115,Stop Loss,2
2025-01-31 21:00:00,2025-02-02 22:00:00,SELL,1.03523,1.0313210714285714,195.44642857143302,Take Profit,4
2025-02-02 22:00:00,2025-02-02 23:00:00,SELL,1.02513,1.026805,-65.32499999999497,Stop Loss,4
2025-02-03 00:15:00,2025-02-03 05:45:00,SELL,1.02364,1.0241621428571428,-15.664285714280801,Stop Loss,22
2025-02-03 00:30:00,2025-02-03 05:30:00,SELL,1.02283,1.0240207142857143,-36.912142857145724,Stop Loss,20
2025-02-03 02:00:00,2025-02-03 04:00:00,SELL,1.02289,1.0234614285714285,-22.857142857137806,Stop Loss,8
2025-02-03 02:15:00,2025-02-03 04:00:00,SELL,1.02308,1.02346,-15.200000000001879,Stop Loss,7
2025-02-03 02:30:00,2025-02-03 04:00:00,SELL,1.02269,1.0232607142857142,-25.111428571420017,Stop Loss,6
2025-02-03 02:45:00,2025-02-03 04:00:00,SELL,1.02233,1.0231692857142858,-38.60714285714773,Stop Loss,5
2025-02-03 03:00:00,2025-02-03 04:00:00,SELL,1.02153,1.0231085714285715,-75.77142857142859,Stop Loss,4
2025-02-03 04:30:00,2025-02-03 05:15:00,SELL,1.02236,1.0236735714285714,-97.20428571428874,Stop Loss,3
2025-02-03 06:45:00,2025-02-03 07:45:00,SELL,1.0243,1.0236828571428571,56.77714285714419,Stop Loss,4
2025-02-03 07:00:00,2025-02-03 07:45:00,SELL,1.0243,1.0237364285714285,49.03071428571537,Stop Loss,3
2025-02-03 07:15:00,2025-02-03 07:45:00,SELL,1.02326,1.0237885714285715,-43.87142857142901,Stop Loss,2
2025-02-03 07:30:00,2025-02-03 08:15:00,SELL,1.02285,1.0232171428571428,-31.941428571422566,Stop Loss,3
2025-02-03 09:15:00,2025-02-03 10:45:00,SELL,1.02508,1.02429,48.98000000000424,Stop Loss,6
2025-02-03 10:00:00,2025-02-03 11:45:00,SELL,1.02398,1.0250535714285713,-60.12000000000129,Stop Loss,7
2025-02-03 12:45:00,2025-02-03 13:00:00,SELL,1.02576,1.0273864285714285,-115.4764285714216,Stop Loss,1
2025-02-03 13:00:00,2025-02-03 13:30:00,BUY,1.02773,1.0259203571428572,-114.00749999999648,Stop Loss,2
2025-02-03 13:15:00,2025-02-03 14:00:00,BUY,1.02699,1.0252210714285714,-113.2114285714323,Stop Loss,3
2025-02-03 15:15:00,2025-02-03 15:45:00,BUY,1.03015,1.031015,37.195000000004974,Stop Loss,2
2025-02-03 15:30:00,2025-02-03 16:00:00,BUY,1.03275,1.0297789285714285,-112.90071428571925,Stop Loss,2
2025-02-03 15:45:00,2025-02-03 16:45:00,BUY,1.03158,1.0297235714285713,-70.5442857142886,Stop Loss,4
2025-02-03 17:30:00,2025-02-03 21:30:00,BUY,1.0284,1.0337839285714285,183.05357142857085,Take Profit,16
2025-02-03 20:00:00,2025-02-03 21:30:00,BUY,1.02911,1.032402857142857,187.69285714284823,Take Profit,6
2025-02-03 20:30:00,2025-02-03 21:30:00,BUY,1.02962,1.0322039285714286,191.21071428571935,Take Profit,4
2025-02-03 21:15:00,2025-02-03 21:30:00,BUY,1.03071,1.0328832142857143,193.41607142856952,Take Profit,1
2025-02-03 21:30:00,2025-02-03 23:30:00,BUY,1.03379,1.0334778571428571,-23.410714285715393,Stop Loss,8
2025-02-03 21:45:00,2025-02-03 23:30:00,BUY,1.03388,1.0334092857142856,-32.950000000002696,Stop Loss,7
2025-02-03 23:00:00,2025-02-03 23:45:00,BUY,1.03453,1.0328714285714287,-117.75857142856138,Stop Loss,3
2025-02-04 01:30:00,2025-02-04 03:30:00,BUY,1.03168,1.03146,-23.97999999998768,Stop Loss,8
2025-02-04 01:45:00,2025-02-04 03:30:00,BUY,1.03216,1.0314607142857144,-76.22214285712704,Stop Loss,7
2025-02-04 02:00:00,2025-02-04 03:30:00,BUY,1.03213,1.0314571428571429,-72.66857142857131,Stop Loss,6
2025-02-04 02:45:00,2025-02-04 03:30:00,BUY,1.03217,1.0314807142857143,-85.47142857142998,Stop Loss,3
2025-02-04 03:00:00,2025-02-04 03:30:00,BUY,1.0321,1.0313228571428572,-98.69714285713683,Stop Loss,2
2025-02-04 04:15:00,2025-02-04 04:45:00,BUY,1.03134,1.0307735714285715,-79.29999999997771,Stop Loss,2
2025-02-04 05:15:00,2025-02-04 05:45:00,SELL,1.0286,1.029685357142857,-111.79178571427805,Stop Loss,2
2025-02-04 06:30:00,2025-02-04 06:45:00,SELL,1.02941,1.0305596428571429,-111.51535714286308,Stop Loss,1
2025-02-04 08:00:00,2025-02-04 09:00:00,BUY,1.03194,1.0343417857142858,182.53571428571558,Take Profit,4
2025-02-04 08:15:00,2025-02-04 10:00:00,BUY,1.03312,1.0336642857142857,39.73285714285346,Stop Loss,7
2025-02-04 08:30:00,2025-02-04 09:45:00,BUY,1.03296,1.0338514285714286,80.22857142856888,Stop Loss,5
2025-02-04 08:45:00,2025-02-04 09:45:00,BUY,1.03338,1.03384,41.40000000001143,Stop Loss,4
2025-02-04 09:00:00,2025-02-04 09:45:00,BUY,1.03415,1.0338107142857142,-29.51785714285182,Stop Loss,3
2025-02-04 12:15:00,2025-02-04 14:00:00,BUY,1.03248,1.0342907142857143,188.314285714279,Take Profit,7
2025-02-04 12:30:00,2025-02-04 14:00:00,BUY,1.03258,1.0342639285714286,191.9678571428509,Take Profit,6
2025-02-04 13:15:00,2025-02-04 14:00:00,BUY,1.03333,1.0350835714285715,194.64642857143266,Take Profit,3
2025-02-04 13:45:00,2025-02-04 14:15:00,BUY,1.03401,1.034565,60.49499999998487,Stop Loss,2
2025-02-04 14:00:00,2025-02-04 15:00:00,BUY,1.03529,1.0372007142857143,198.71428571427785,Take Profit,4
2025-02-04 14:15:00,2025-02-04 15:00:00,BUY,1.03495,1.0369714285714287,202.14285714286183,Take Profit,3
2025-02-04 14:45:00,2025-02-04 15:30:00,BUY,1.03594,1.038159642857143,206.42678571428252,Take Profit,3
2025-02-04 15:00:00,2025-02-04 15:30:00,BUY,1.03584,1.0383275,208.94999999999797,Take Profit,2
2025-02-04 15:15:00,2025-02-04 17:15:00,BUY,1.03706,1.0370814285714287,1.6714285714320987,Stop Loss,8
2025-02-04 16:00:00,2025-02-04 17:15:00,BUY,1.0376,1.0369335714285715,-45.98357142857501,Stop Loss,5
2025-02-04 16:30:00,2025-02-04 17:15:00,BUY,1.03817,1.0365678571428572,-110.54785714285907,Stop Loss,3
2025-02-04 16:45:00,2025-02-04 23:45:00,BUY,1.0378,1.0372357142857145,-38.37142857141895,Stop Loss,28
2025-02-04 17:45:00,2025-02-04 23:45:00,BUY,1.03762,1.037307142857143,-22.212857142847263,Stop Loss,24
2025-02-04 18:00:00,2025-02-04 23:45:00,BUY,1.03798,1.0373207142857144,-47.46857142855809,Stop Loss,23
2025-02-04 18:15:00,2025-02-04 22:30:00,BUY,1.03793,1.0374135714285715,-40.281428571425245,Stop Loss,17
2025-02-04 18:30:00,2025-02-04 22:00:00,BUY,1.03847,1.0375064285714286,-81.90357142856874,Stop Loss,14
2025-02-04 18:45:00,2025-02-04 22:00:00,BUY,1.03806,1.0376035714285714,-42.9042857142865,Stop Loss,13
2025-02-04 19:45:00,2025-02-04 21:15:00,BUY,1.03816,1.0377657142857144,-45.34285714284047,Stop Loss,6
2025-02-04 20:00:00,2025-02-04 21:15:00,BUY,1.03835,1.037805,-65.94500000000214,Stop Loss,5
2025-02-04 20:15:00,2025-02-04 21:15:00,BUY,1.03827,1.0378414285714286,-54.857142857144936,Stop Loss,4
2025-02-04 20:30:00,2025-02-04 21:15:00,BUY,1.03823,1.0378692857142857,-47.974999999997884,Stop Loss,3
2025-02-04 21:00:00,2025-02-04 22:00:00,BUY,1.03826,1.0374735714285714,-120.32357142856375,Stop Loss,4
2025-02-05 02:00:00,2025-02-05 04:15:00,BUY,1.03826,1.037764285714286,-64.44285714282572,Stop Loss,9
2025-02-05 02:15:00,2025-02-05 04:15:00,BUY,1.03828,1.0377614285714287,-66.89571428570652,Stop Loss,8
2025-02-05 02:45:00,2025-02-05 04:15:00,BUY,1.03838,1.0377607142857141,-81.74571428574318,Stop Loss,6
2025-02-05 07:00:00,2025-02-05 07:15:00,BUY,1.03897,1.0403360714285714,196.71428571429317,Take Profit,1
2025-02-05 07:15:00,2025-02-05 07:45:00,BUY,1.04064,1.0397992857142857,-105.08928571428822,Stop Loss,2
2025-02-05 08:30:00,2025-02-05 09:45:00,BUY,1.04021,1.040305,9.024999999995842,Stop Loss,5
2025-02-05 08:45:00,2025-02-05 09:45:00,BUY,1.04034,1.0402785714285714,-5.651428571436412,Stop Loss,4
2025-02-05 09:00:00,2025-02-05 09:45:00,BUY,1.04085,1.0402507142857143,-53.336428571436386,Stop Loss,3
2025-02-05 09:15:00,2025-02-05 11:15:00,BUY,1.04114,1.0415528571428572,35.09285714286325,Stop Loss,8
2025-02-05 10:30:00,2025-02-05 11:15:00,BUY,1.04237,1.0414992857142857,-70.5278571428567,Stop Loss,3
2025-02-05 10:45:00,2025-02-05 12:00:00,BUY,1.04248,1.0411214285714288,-118.19571428570487,Stop Loss,5
2025-02-05 12:15:00,2025-02-05 13:15:00,BUY,1.04151,1.0413221428571429,-18.7857142857073,Stop Loss,4
2025-02-05 12:30:00,2025-02-05 13:15:00,BUY,1.04171,1.041337857142857,-37.95857142856774,Stop Loss,3
2025-02-05 12:45:00,2025-02-05 13:15:00,BUY,1.04186,1.0413635714285714,-52.12500000000509,Stop Loss,2
2025-02-05 13:00:00,2025-02-05 13:15:00,BUY,1.0421,1.040992142857143,-115.21714285713891,Stop Loss,1
2025-02-05 14:15:00,2025-02-05 15:00:00,BUY,1.04212,1.0440967857142858,191.74821428572585,Take Profit,3
2025-02-05 15:45:00,2025-02-05 19:30:00,BUY,1.04217,1.0409021428571428,-92.55357142858034,Stop Loss,15
2025-02-05 17:00:00,2025-02-05 19:30:00,BUY,1.04196,1.0408807142857142,-77.70857142858034,Stop Loss,10
2025-02-05 17:45:00,2025-02-05 19:30:00,BUY,1.04195,1.0409264285714286,-79.83857142856499,Stop Loss,7
2025-02-06 02:15:00,2025-02-06 06:30:00,SELL,1.03938,1.0390928571428573,42.49714285712081,Stop Loss,17
2025-02-06 08:00:00,2025-02-06 08:30:00,SELL,1.03717,1.0359110714285713,190.0982142857215,Take Profit,2
2025-02-06 08:15:00,2025-02-06 09:00:00,SELL,1.03627,1.0367335714285715,-64.90000000000327,Stop Loss,3
2025-02-06 08:30:00,2025-02-06 10:15:00,SELL,1.03618,1.0365114285714285,-43.085714285695516,Stop Loss,7
2025-02-06 08:45:00,2025-02-06 10:15:00,SELL,1.03646,1.0365499999999999,-10.979999999990664,Stop Loss,6
2025-02-06 09:15:00,2025-02-06 11:15:00,SELL,1.03614,1.0363957142857143,-28.128571428567287,Stop Loss,8
2025-02-06 09:45:00,2025-02-06 11:15:00,SELL,1.03592,1.0364607142857143,-54.612142857148214,Stop Loss,6
2025-02-06 10:00:00,2025-02-06 11:15:00,SELL,1.03598,1.036462142857143,-48.214285714309746,Stop Loss,5
2025-02-06 10:30:00,2025-02-06 13:30:00,SELL,1.0357,1.0364242857142858,-68.80714285714461,Stop Loss,12
2025-02-06 10:45:00,2025-02-06 13:30:00,SELL,1.03621,1.0364142857142857,-19.611428571423062,Stop Loss,11
2025-02-06 13:45:00,2025-02-06 14:30:00,SELL,1.03597,1.0369996428571429,-113.26071428570785,Stop Loss,3
2025-02-06 14:45:00,2025-02-06 15:15:00,SELL,1.03617,1.0373035714285714,-112.22357142856865,Stop Loss,2
2025-02-06 16:45:00,2025-02-06 17:15:00,SELL,1.03667,1.0378635714285713,-111.00214285713551,Stop Loss,2
2025-02-06 17:45:00,2025-02-06 18:45:00,BUY,1.03786,1.038627142857143,69.81000000000992,Stop Loss,4
2025-02-06 18:30:00,2025-02-06 19:30:00,BUY,1.03943,1.0382546428571429,-110.48357142857812,Stop Loss,4
2025-02-06 18:45:00,2025-02-06 22:00:00,BUY,1.03891,1.0380842857142858,-75.13999999999288,Stop Loss,13
2025-02-06 19:00:00,2025-02-06 22:00:00,BUY,1.0386,1.038095,-46.45999999999795,Stop Loss,12
2025-02-06 20:00:00,2025-02-06 21:45:00,BUY,1.0388,1.0381592857142858,-64.07142857141056,Stop Loss,7
2025-02-06 20:15:00,2025-02-06 21:45:00,BUY,1.03849,1.0381685714285716,-32.14285714283616,Stop Loss,6
2025-02-06 20:45:00,2025-02-06 22:00:00,BUY,1.03888,1.038007857142857,-94.1914285714427,Stop Loss,5
2025-02-06 21:00:00,2025-02-06 22:00:00,BUY,1.03866,1.0380242857142856,-69.29285714285817,Stop Loss,4
2025-02-06 21:30:00,2025-02-07 00:30:00,BUY,1.0385,1.0381721428571429,-41.965714285709055,Stop Loss,12
2025-02-07 09:30:00,2025-02-07 10:00:00,BUY,1.03975,1.0389239285714287,-104.91107142855172,Stop Loss,2
2025-02-07 12:00:00,2025-02-07 12:45:00,SELL,1.03766,1.037647142857143,1.684285714271816,Stop Loss,3
2025-02-07 12:30:00,2025-02-07 13:30:00,SELL,1.03716,1.0379378571428572,-100.34357142857408,Stop Loss,4
2025-02-07 15:15:00,2025-02-07 15:45:00,SELL,1.03711,1.0336707142857142,171.9642857142878,Take Profit,2
2025-02-07 16:00:00,2025-02-07 17:00:00,SELL,1.03335,1.0343978571428571,-38.77071428571477,Stop Loss,4
2025-02-07 16:30:00,2025-02-07 17:00:00,SELL,1.03249,1.0348421428571428,-77.62071428571615,Stop Loss,2
2025-02-07 16:45:00,2025-02-07 17:00:00,SELL,1.03274,1.0359617857142858,-103.09714285714477,Stop Loss,1
2025-02-07 17:30:00,2025-02-09 23:15:00,SELL,1.03185,1.0309750000000002,28.874999999991328,Stop Loss,23
2025-02-07 17:45:00,2025-02-09 23:15:00,SELL,1.03212,1.0309292857142858,40.48428571428131,Stop Loss,22
2025-02-07 18:30:00,2025-02-09 23:15:00,SELL,1.03249,1.0308957142857145,54.205714285704865,Stop Loss,19
2025-02-07 18:45:00,2025-02-09 23:15:00,SELL,1.03249,1.030867142857143,56.7999999999924,Stop Loss,18
2025-02-07 20:45:00,2025-02-09 22:00:00,SELL,1.03273,1.0308121428571426,174.5250000000147,Take Profit,5
2025-02-07 21:45:00,2025-02-09 22:00:00,SELL,1.03264,1.031095357142857,176.08928571430923,Take Profit,1
2025-02-09 22:00:00,2025-02-09 23:00:00,SELL,1.02942,1.029775,-28.755000000008526,Stop Loss,4
2025-02-09 22:15:00,2025-02-09 23:00:00,SELL,1.02937,1.029792142857143,-33.34928571430873,Stop Loss,3
2025-02-09 22:45:00,2025-02-09 23:00:00,SELL,1.02889,1.0302903571428572,-106.42714285714217,Stop Loss,1
2025-02-10 01:00:00,2025-02-10 03:15:00,SELL,1.03106,1.0308864285714285,13.017857142866296,Stop Loss,9
2025-02-10 01:30:00,2025-02-10 03:15:00,SELL,1.03017,1.0306307142857143,-46.9928571428544,Stop Loss,7
2025-02-10 01:45:00,2025-02-10 03:15:00,SELL,1.03028,1.0306128571428572,-34.94999999999915,Stop Loss,6
2025-02-10 09:30:00,2025-02-10 11:45:00,BUY,1.03292,1.0325857142857142,-34.43142857144177,Stop Loss,9
2025-02-10 10:30:00,2025-02-10 11:45:00,BUY,1.0332,1.0325357142857141,-63.10714285714947,Stop Loss,5
2025-02-10 10:45:00,2025-02-10 11:45:00,BUY,1.03294,1.0325814285714285,-36.21571428571446,Stop Loss,4
2025-02-10 14:00:00,2025-02-10 15:00:00,SELL,1.03144,1.0313428571428571,9.617142857136773,Stop Loss,4
2025-02-10 14:15:00,2025-02-10 15:00:00,SELL,1.03064,1.0314264285714285,-73.13785714285248,Stop Loss,3
2025-02-10 14:30:00,2025-02-10 15:30:00,SELL,1.03068,1.0317835714285715,-103.73571428571404,Stop Loss,4
2025-02-10 15:45:00,2025-02-10 18:00:00,SELL,1.03148,1.031517142857143,-3.8628571428791503,Stop Loss,9
2025-02-10 16:00:00,2025-02-10 18:00:00,SELL,1.03124,1.0315314285714288,-29.434285714311947,Stop Loss,8
2025-02-10 16:15:00,2025-02-10 18:00:00,SELL,1.03129,1.0315235714285715,-23.82428571429296,Stop Loss,7
2025-02-10 16:30:00,2025-02-10 18:00:00,SELL,1.03108,1.0315042857142858,-44.55000000000542,Stop Loss,6
2025-02-10 16:45:00,2025-02-10 18:00:00,SELL,1.03109,1.0315135714285715,-43.62785714285545,Stop Loss,5
2025-02-10 17:45:00,2025-02-11 00:30:00,SELL,1.03119,1.0305564285714286,76.66214285714612,Stop Loss,27
2025-02-10 18:30:00,2025-02-11 00:30:00,SELL,1.03084,1.0305464285714288,36.40285714283209,Stop Loss,24
2025-02-10 18:45:00,2025-02-11 00:30:00,SELL,1.03069,1.0305328571428571,20.11428571429974,Stop Loss,23
2025-02-10 19:00:00,2025-02-11 00:30:00,SELL,1.03086,1.03055,38.44000000000403,Stop Loss,22
2025-02-11 08:45:00,2025-02-11 09:15:00,BUY,1.03177,1.031245,-69.82500000001446,Stop Loss,2
2025-02-11 09:00:00,2025-02-11 10:30:00,BUY,1.03176,1.03172,-5.1200000000051205,Stop Loss,6
2025-02-11 10:00:00,2025-02-11 10:30:00,BUY,1.03225,1.0315457142857143,-77.47142857141621,Stop Loss,2
2025-02-11 10:15:00,2025-02-11 12:45:00,BUY,1.03216,1.0320335714285716,-13.780714285697382,Stop Loss,10
2025-02-11 11:00:00,2025-02-11 12:45:00,BUY,1.03203,1.0320407142857144,1.1785714285861284,Stop Loss,7
2025-02-11 11:15:00,2025-02-11 12:45:00,BUY,1.03164,1.0320407142857144,44.0785714285985,Stop Loss,6
2025-02-11 11:45:00,2025-02-11 12:45:00,BUY,1.03214,1.0320664285714287,-8.534285714275391,Stop Loss,4
2025-02-11 12:00:00,2025-02-11 12:45:00,BUY,1.03236,1.0320964285714287,-32.15571428569275,Stop Loss,3
2025-02-11 12:15:00,2025-02-11 12:45:00,BUY,1.03265,1.0321114285714286,-67.32142857143741,Stop Loss,2
2025-02-11 14:00:00,2025-02-11 15:15:00,BUY,1.03242,1.0337807142857143,167.36785714286893,Take Profit,5
2025-02-11 14:15:00,2025-02-11 15:30:00,BUY,1.033,1.033502142857143,60.257142857160765,Stop Loss,5
2025-02-11 14:30:00,2025-02-11 15:30:00,BUY,1.03299,1.0335064285714286,62.487857142851986,Stop Loss,4
2025-02-11 14:45:00,2025-02-11 15:30:00,BUY,1.03321,1.0334857142857143,32.53428571429673,Stop Loss,3
2025-02-11 15:15:00,2025-02-11 19:30:00,BUY,1.03407,1.035752142857143,173.26071428572544,Take Profit,17
2025-02-11 15:30:00,2025-02-11 19:30:00,BUY,1.03361,1.0353564285714285,174.64285714285933,Take Profit,16
2025-02-11 16:15:00,2025-02-11 19:30:00,BUY,1.03481,1.0366903571428572,178.6339285714311,Take Profit,13
2025-02-11 16:30:00,2025-02-11 19:30:00,BUY,1.03479,1.0366578571428573,181.18214285714828,Take Profit,12
2025-02-11 17:15:00,2025-02-11 19:30:00,BUY,1.03465,1.0364071428571429,184.499999999993,Take Profit,9
2025-02-11 17:30:00,2025-02-11 19:30:00,BUY,1.03472,1.036389642857143,187.00000000001538,Take Profit,8
2025-02-11 18:00:00,2025-02-11 19:30:00,BUY,1.0348,1.0364464285714285,190.98571428571807,Take Profit,6
2025-02-11 19:30:00,2025-02-11 22:30:00,BUY,1.03632,1.0356142857142856,-84.68571428571714,Stop Loss,12
2025-02-11 19:45:00,2025-02-11 22:45:00,BUY,1.03576,1.0355871428571428,-19.70571428572043,Stop Loss,12
2025-02-11 20:15:00,2025-02-11 22:30:00,BUY,1.03618,1.0356085714285714,-67.42857142858271,Stop Loss,9
2025-02-11 20:30:00,2025-02-11 22:45:00,BUY,1.03626,1.0355735714285712,-77.56642857144924,Stop Loss,9
2025-02-11 20:45:00,2025-02-12 00:00:00,BUY,1.03625,1.0359771428571427,-30.287142857147625,Stop Loss,13
2025-02-11 21:30:00,2025-02-12 00:00:00,BUY,1.03603,1.0360064285714286,-2.7342857142889088,Stop Loss,10
2025-02-11 22:30:00,2025-02-12 00:00:00,BUY,1.03607,1.0360135714285714,-6.602142857148995,Stop Loss,6
2025-02-12 10:00:00,2025-02-12 11:45:00,BUY,1.03712,1.0375964285714288,52.40714285715819,Stop Loss,7
2025-02-12 10:30:00,2025-02-12 11:45:00,BUY,1.03744,1.0375892857142859,16.4214285714559,Stop Loss,5
2025-02-12 10:45:00,2025-02-12 11:45:00,BUY,1.03751,1.0376007142857144,10.16000000002393,Stop Loss,4
